Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Feb 27 2016,TNMAR,55,MURRAY,79,L,-6.5,L,136.5,U
Feb 25 2016,TN.ST,56,TNMAR,72,W,-1.5,W,141.0,U
Feb 20 2016,SIUED,51,TNMAR,68,W,-8.0,W,134.5,U
Feb 18 2016,E.ILL,84,TNMAR,87,W,-7.0,L,142.0,O
Feb 13 2016,TNMAR,85,APEAY,84,W,-3.5,W,146.0,O
Feb 11 2016,SEMIZ,64,TNMAR,77,W,-11.5,W,141.0,P
Feb 6 2016,TNMAR,79,SIUED,62,W,+2.5,W,133.5,O
Feb 4 2016,APEAY,77,TNMAR,86,W,-3.5,W,142.5,O
Feb 28 2015,MURRAY,73,TNMAR,67,L,+5.0,L,141.5,U
Feb 26 2015,TNMAR,69,TN.ST,52,W,+7.5,W,126.0,U
Feb 21 2015,TNMAR,68,SIUED,76,L,-1.0,L,129.0,O
Feb 19 2015,TNMAR,75,E.ILL,73,W,-2.0,W,123.5,O
Feb 14 2015,APEAY,61,TNMAR,67,W,-9.0,L,134.0,U
Feb 12 2015,TNMAR,76,SEMIZ,98,L,+1.5,L,128.5,O
Feb 7 2015,SIUED,59,TNMAR,64,W,-8.0,L,129.0,U
Mar 20 2017,TNMAR,56,CAMBP,73,L,0.0,L,149.0,U
Mar 16 2017,NCASH,75,TNMAR,89,W,+5.0,W,151.5,O
Mar 4 2017,JAXST,66,TNMAR,55,L,+2.5,L,135.5,U
Mar 3 2017,MURRAY,67,TNMAR,73,W,-1.5,W,153.0,U
Mar 20 2016,TNMAR,80,BALL,83,L,-7.0,W,135.5,O
Mar 16 2016,TNMAR,76,CMICH,73,W,-9.0,W,148.5,O
Mar 5 2016,APEAY,83,TNMAR,73,L,-4.5,L,146.5,O
Mar 4 2016,MORHD,70,TNMAR,83,W,+5.0,W,134.5,O
Mar 31 2015,TNMAR,66,EVANS,79,L,-6.5,L,148.0,U
Mar 25 2015,TNMAR,70,EKENT,69,W,-6.0,W,139.5,U
Mar 21 2015,TNMAR,60,USCUP,49,W,-3.5,W,143.0,U
Mar 19 2015,TNMAR,104,NWST,79,W,-2.5,W,176.0,O
Mar 5 2015,MORHD,76,TNMAR,65,L,+2.0,L,133.5,O
Mar 1 2014,APEAY,88,TNMAR,85,L,-1.5,L,161.0,O
Mar 6 2013,TNMAR,66,MORHD,73,L,-12.5,W,146.5,U
Mar 2 2013,TNMAR,58,APEAY,91,L,-5.5,L,151.5,U
Mar 3 2011,TNMAR,59,TNTEC,83,L,-7.0,L,145.5,U
Mar 2 2011,TNMAR,68,TN.ST,64,W,-7.0,W,136.0,U
Mar 18 2009,TNMAR,82,AUBRN,87,L,-12.5,W,147.5,O
Mar 6 2009,MORHD,63,TNMAR,55,L,-4.5,L,144.5,U
Mar 3 2009,TNTEC,75,TNMAR,93,W,-11.5,W,151.5,O
Mar 7 2008,TNMAR,77,APEAY,78,L,-7.5,W,152.0,O
Mar 4 2008,SAMFD,94,TNMAR,101,W,-5.0,W,126.5,O
Mar 1 2008,TNMAR,59,MURRAY,98,L,-6.5,L,149.0,O
Mar 4 2003,TNMAR,62,TNTEC,76,L,-13.0,L,0.0,
Mar 1 2003,MURRAY,80,TNMAR,59,L,+5.0,L,0.0,
Mar 2 1996,TNMAR,69,ORALR,85,L,0.0,,0.0,
