Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Nov 23 2013,COLUM,65,IDAHO,60,L,+3.5,L,132.0,U
Nov 22 2013,IDAHO,87,N.TEX,76,W,-2.0,W,156.5,O
Nov 21 2013,IDAHO,74,PORTL,88,L,-7.5,L,148.0,O
Nov 16 2013,NWNAZ,64,IDAHO,78,W,0.0,,0.0,
Dec 30 2016,EWASH,69,IDAHO,62,L,-5.5,L,139.5,U
Dec 22 2016,IDAHO,80,STANF,86,L,-12.5,W,129.5,O
Dec 17 2016,NWNAZ,61,IDAHO,87,W,0.0,,0.0,
Dec 10 2016,IDAHO,77,SD.ST,80,L,-4.5,W,133.5,O
Dec 7 2016,IDAHO,48,WASST,61,L,-4.5,L,142.0,U
Dec 3 2016,UCDAV,66,IDAHO,68,W,-6.5,L,131.5,O
Dec 31 2015,IDAHO,74,NDAKOT,71,W,+2.5,W,131.5,O
Dec 22 2015,IDAHO,68,UCDAV,51,W,-5.5,W,138.0,U
Dec 18 2015,NEWHOP,54,IDAHO,127,W,0.0,,0.0,
Dec 10 2015,WASST,74,IDAHO,78,W,+8.0,W,137.0,O
Dec 7 2015,IDAHO,55,USC,74,L,-19.5,W,145.5,U
Dec 5 2015,ARKLR,64,IDAHO,54,L,+5.0,L,125.5,U
Dec 2 2015,CSBAK,63,IDAHO,67,W,0.0,,0.0,
Dec 22 2014,IDAHO,68,N.KENT,81,L,0.0,,0.0,
Dec 18 2014,WALLA,39,IDAHO,86,W,0.0,,0.0,
Dec 13 2014,IDAHO,85,SD.ST,87,L,-9.5,W,0.0,
Dec 11 2014,IDAHO,75,W.ILL,78,L,-1.0,L,0.0,
Dec 6 2014,UCDAV,71,IDAHO,79,W,-1.0,W,0.0,
Dec 3 2014,IDAHO,77,WASST,71,W,-8.0,W,47.5,O
Dec 28 2013,MONTA,72,IDAHO,71,L,0.0,,0.0,
Dec 22 2013,IDAHO,69,CSNOR,79,L,0.0,,0.0,
Dec 20 2013,ID.ST,65,IDAHO,69,W,0.0,,0.0,
Feb 25 2017,WEBER,78,IDAHO,83,W,+2.5,W,142.5,O
Feb 23 2017,ID.ST,61,IDAHO,69,W,-10.5,L,144.0,U
Feb 17 2017,IDAHO,67,EWASH,77,L,-5.0,L,145.0,U
Feb 11 2017,IDAHO,65,NDAKOT,88,L,-3.5,L,148.0,O
Feb 9 2017,IDAHO,88,NCOLO,76,W,+1.5,W,137.5,O
Feb 4 2017,SACRA,67,IDAHO,81,W,-8.0,W,138.0,O
Feb 2 2017,PORST,72,IDAHO,89,W,-3.5,W,146.0,O
Feb 27 2016,EWASH,62,IDAHO,66,W,+1.5,W,148.5,U
Feb 20 2016,IDAHO,65,SACRA,68,L,-1.5,L,138.5,U
Feb 18 2016,IDAHO,80,PORST,74,W,-3.5,W,139.5,O
Feb 13 2016,NDAKOT,64,IDAHO,65,W,+1.0,W,134.5,U
Feb 11 2016,NCOLO,67,IDAHO,73,W,-5.5,W,139.0,O
Feb 6 2016,IDAHO,70,NARIZ,72,L,+4.5,L,134.0,O
Feb 4 2016,IDAHO,68,SUTAH,44,W,+4.5,W,135.5,U
Feb 28 2015,MONST,73,IDAHO,80,W,-8.0,L,145.5,O
Feb 26 2015,MONTA,87,IDAHO,92,W,+1.0,W,141.5,O
Feb 21 2015,IDAHO,77,SUTAH,79,L,+3.0,L,151.0,O
Feb 19 2015,IDAHO,65,NARIZ,72,L,-6.0,L,148.0,U
Feb 14 2015,SACRA,58,IDAHO,69,W,-2.0,W,146.5,U
Feb 12 2015,PORST,76,IDAHO,87,W,-4.5,W,154.0,O
Feb 7 2015,IDAHO,56,MONTA,70,L,-7.0,L,145.5,U
Feb 5 2015,IDAHO,80,MONST,71,W,+2.5,W,145.5,O
Feb 22 2014,GRCNYN,77,IDAHO,83,W,0.0,,0.0,
Mar 22 2017,IDAHO,55,TEXST,64,L,-4.5,L,131.5,U
Mar 15 2017,SFA,50,IDAHO,73,W,-4.5,W,138.5,U
Mar 10 2017,IDAHO,64,NDAKOT,69,L,-3.5,L,143.5,U
Mar 9 2017,MONTA,77,IDAHO,81,W,+4.0,W,137.0,O
Mar 4 2017,IDAHO,84,SUTAH,75,W,+6.5,W,154.0,O
Mar 2 2017,IDAHO,77,NARIZ,75,W,+5.5,L,141.5,O
Mar 16 2016,IDAHO,63,SEATT,68,L,+2.5,L,133.0,U
Mar 11 2016,IDAHO,72,MONTA,81,L,-3.5,L,126.5,O
Mar 10 2016,EWASH,73,IDAHO,77,W,+1.5,W,143.0,O
Mar 5 2016,ID.ST,70,IDAHO,80,W,-6.5,W,139.0,O
Mar 3 2016,WEBER,58,IDAHO,62,W,+3.0,W,130.0,U
Mar 12 2015,IDAHO,83,EWASH,91,L,-7.5,L,160.5,O
Mar 7 2015,IDAHO,65,ID.ST,67,L,+2.5,L,144.5,U
Mar 5 2015,IDAHO,63,WEBER,74,L,-2.5,L,143.5,U
Mar 15 2014,IDAHO,55,NMXST,77,L,-9.5,L,143.5,U
Mar 14 2014,IDAHO,74,UTVAL,69,W,-3.0,W,136.5,O
Mar 13 2014,IDAHO,73,UMKC,70,W,+2.5,W,151.5,U
Mar 8 2014,IDAHO,87,UMKC,80,W,0.0,,0.0,
Mar 6 2014,IDAHO,79,CHIST,76,W,0.0,,0.0,
Mar 1 2014,IDAHO,68,SEATT,76,L,0.0,,0.0,
Mar 14 2013,IDAHO,49,NMXST,65,L,-6.5,L,135.5,U
Mar 9 2013,SEATT,72,IDAHO,76,W,-7.0,L,139.0,O
Mar 2 2013,IDAHO,90,TEXST,81,W,+2.0,W,148.0,O
Mar 17 2012,IDAHO,56,UT.ST,76,L,-6.0,L,131.5,O
Mar 14 2012,SABAR,83,IDAHO,86,W,+1.5,W,136.0,O
Mar 8 2012,HAWAI,72,IDAHO,70,L,-5.5,L,138.5,O
Mar 3 2012,IDAHO,70,SJ.ST,64,W,+3.5,W,137.5,U
