Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Dec 19 2016,SAMFD,68,FLAST,76,W,-22.0,L,157.0,U
Dec 17 2016,MANHT,67,FLAST,83,W,-24.5,L,157.5,U
Dec 11 2016,FLA,78,FLAST,83,W,-3.0,W,148.0,O
Dec 8 2016,NICHL,63,FLAST,118,W,-26.0,W,158.5,O
Dec 6 2016,S.MISS,49,FLAST,98,W,-24.5,W,138.0,O
Dec 4 2016,FLAST,67,GWASH,48,W,+10.5,W,152.0,U
Dec 29 2015,FLAST,73,FLA,71,W,-5.0,W,138.0,O
Dec 21 2015,CHASO,64,FLAST,75,W,0.0,,0.0,
Dec 19 2015,FLAAT,59,FLAST,64,W,-18.5,L,145.0,U
Dec 16 2015,MISST,66,FLAST,90,W,-12.5,W,152.5,O
Dec 13 2015,SELA,58,FLAST,75,W,0.0,,0.0,
Dec 6 2015,VACOM,71,FLAST,76,W,-1.0,W,150.5,U
Dec 2 2015,FLAST,75,IOWA,78,L,-5.5,W,155.5,U
Dec 30 2014,FLA,63,FLAST,65,W,+7.0,W,126.5,O
Dec 22 2014,STETS,59,FLAST,63,W,0.0,,0.0,
Dec 20 2014,S.FLA,62,FLAST,75,W,-6.0,W,0.0,
Dec 17 2014,N.FLA,77,FLAST,93,W,0.0,,0.0,
Dec 13 2014,FLAST,63,ND,83,L,-10.0,L,140.0,O
Dec 6 2014,UCF,73,FLAST,96,W,-12.5,W,0.0,
Dec 1 2014,NEBRS,70,FLAST,65,L,+2.5,L,129.5,O
Dec 30 2013,CHASO,59,FLAST,67,W,0.0,,0.0,
Feb 28 2017,FLAST,70,DUKE,75,L,-7.5,W,156.5,U
Feb 25 2017,FLAST,76,CLEMS,74,W,+2.5,L,152.5,U
Feb 20 2017,BC,72,FLAST,104,W,-18.5,W,157.0,O
Feb 18 2017,FLAST,66,PITT,80,L,+6.5,L,154.0,U
Feb 11 2017,FLAST,72,ND,84,L,-1.0,L,154.5,O
Feb 8 2017,NCST,71,FLAST,95,W,-13.5,W,165.0,O
Feb 5 2017,CLEMS,61,FLAST,109,W,-6.5,W,151.0,O
Feb 1 2017,FLAST,75,MIAMI,57,W,-3.5,W,143.5,U
Feb 27 2016,ND,56,FLAST,77,W,+2.5,W,151.5,U
Feb 25 2016,FLAST,65,DUKE,80,L,-9.5,L,156.5,U
Feb 20 2016,FLAST,73,VATEC,83,L,+3.5,L,151.0,O
Feb 17 2016,GATEC,86,FLAST,80,L,-7.0,L,148.0,O
Feb 14 2016,MIAMI,67,FLAST,65,L,-1.5,L,147.5,U
Feb 11 2016,FLAST,72,SYRA,85,L,-3.0,L,139.5,O
Feb 6 2016,FLAST,91,WAKE,71,W,+3.0,W,156.5,O
Feb 1 2016,NCST,73,FLAST,77,W,-6.0,L,147.0,O
Feb 28 2015,LOUIS,81,FLAST,59,L,+5.5,L,123.5,O
Feb 25 2015,FLAST,77,MIAMI,81,L,-8.5,W,129.5,O
Feb 22 2015,FLAST,41,VIRGA,51,L,-15.5,W,113.5,U
Feb 18 2015,BC,60,FLAST,69,W,-6.0,W,131.0,U
Feb 14 2015,FLAST,57,GATEC,53,W,-4.5,W,127.5,U
Feb 9 2015,DUKE,73,FLAST,70,L,+10.5,W,144.0,U
Feb 7 2015,FLAST,73,VATEC,65,W,+1.0,W,135.0,O
Mar 18 2017,XAVIR,91,FLAST,66,L,-7.5,L,154.0,O
Mar 16 2017,FLAGC,80,FLAST,86,W,-12.0,L,148.5,O
Mar 10 2017,ND,77,FLAST,73,L,-1.5,L,151.0,U
Mar 9 2017,VATEC,68,FLAST,74,W,-8.0,L,158.0,U
Mar 4 2017,MIAMI,57,FLAST,66,W,-6.5,W,140.0,U
Mar 17 2016,FLAST,69,VALPO,81,L,-4.5,L,148.0,O
Mar 15 2016,DAVID,74,FLAST,84,W,-9.0,W,168.5,U
Mar 9 2016,FLAST,85,VATEC,96,L,+5.0,L,146.5,O
Mar 8 2016,BC,66,FLAST,88,W,-11.5,W,135.0,O
Mar 5 2016,SYRA,73,FLAST,78,W,-4.0,W,142.5,O
Mar 12 2015,FLAST,44,VIRGA,58,L,-13.5,L,113.5,U
Mar 11 2015,FLAST,76,CLEMS,73,W,-1.5,W,120.0,O
Mar 7 2015,PITT,52,FLAST,61,W,+1.0,W,131.0,U
Mar 26 2014,LATEC,75,FLAST,78,W,-3.0,P,152.0,O
Mar 24 2014,GTOWN,90,FLAST,101,W,-3.0,W,138.0,O
Mar 18 2014,FLAGC,53,FLAST,58,W,-10.5,L,142.5,U
Mar 14 2014,FLAST,51,VIRGA,64,L,-7.0,L,125.0,U
Mar 13 2014,FLAST,67,MARYL,65,W,-1.5,W,138.0,U
Mar 9 2014,SYRA,74,FLAST,58,L,+3.0,L,125.5,O
Mar 4 2014,FLAST,74,BC,70,W,+2.0,W,139.0,O
Mar 2 2014,GATEC,71,FLAST,81,W,-9.5,W,132.5,O
Mar 19 2013,LATEC,71,FLAST,66,L,-3.0,L,142.0,U
Mar 15 2013,FLAST,62,UNC,83,L,-9.0,L,139.5,O
Mar 14 2013,CLEMS,69,FLAST,73,W,-1.5,W,119.0,O
Mar 9 2013,NCST,67,FLAST,71,W,+3.0,W,144.0,U
Mar 7 2013,VIRGA,51,FLAST,53,W,+3.5,W,122.0,U
Mar 3 2013,FLAST,58,UNC,79,L,-12.0,L,145.5,U
Mar 18 2012,CINCY,62,FLAST,56,L,-3.0,L,128.0,U
Apr 1 2014,MINN,67,FLAST,64,L,-1.0,L,139.5,U
