Date,Away,Score,Home,Score,Result,Home Spread,ATS,Total,OU
Dec 4 2016,E.ILL,90,ILCHI,76,L,-4.5,L,155.5,O
Dec 29 2015,N.ILL,70,ILCHI,65,L,+9.0,W,137.5,U
Dec 22 2015,PDCLMT,74,ILCHI,91,W,0.0,,0.0,
Dec 19 2015,ILCHI,47,LOYCH,64,L,-12.5,L,138.0,U
Dec 16 2015,ILLST,72,ILCHI,60,L,+8.5,L,148.0,U
Dec 12 2015,ILCHI,79,ILL,83,L,-18.0,W,151.0,O
Dec 5 2015,ILCHI,58,UCF,88,L,-13.0,L,148.5,U
Dec 2 2015,DPAUL,82,ILCHI,55,L,+9.5,L,153.0,U
Dec 30 2014,JUDSON,38,ILCHI,79,W,0.0,,0.0,
Dec 28 2014,ILCHI,60,BRAD,68,L,-8.5,W,0.0,
Dec 22 2014,ILCHI,46,NWEST,63,L,-10.0,L,0.0,
Dec 17 2014,ILCHI,46,SMU,67,L,-18.5,L,132.0,U
Dec 15 2014,TNMAR,81,ILCHI,78,L,-1.0,L,0.0,
Dec 11 2014,UCF,60,ILCHI,71,W,-1.0,W,0.0,
Dec 6 2014,LOYCH,77,ILCHI,67,L,+4.5,L,0.0,
Feb 26 2017,ILCHI,49,WRIGH,87,L,-7.0,L,155.0,U
Feb 24 2017,ILCHI,82,N.KENT,90,L,-8.0,P,151.5,O
Feb 21 2017,WISGB,87,ILCHI,79,L,+2.5,L,160.0,O
Feb 19 2017,ILCHI,75,OAKLN,87,L,-10.0,L,153.5,O
Feb 17 2017,ILCHI,74,DETRT,69,W,-1.0,W,163.5,U
Feb 11 2017,CLEST,66,ILCHI,63,L,-2.5,L,140.5,U
Feb 9 2017,YOUNG,81,ILCHI,84,W,-7.5,L,161.0,O
Feb 4 2017,ILCHI,105,WISML,100,W,-2.0,W,139.0,O
Feb 2 2017,ILCHI,80,WISGB,84,L,-7.0,W,158.5,O
Feb 28 2016,ILCHI,85,WISML,98,L,-17.0,W,141.5,O
Feb 26 2016,ILCHI,69,WISGB,85,L,-16.0,P,160.0,U
Feb 21 2016,OAKLN,74,ILCHI,63,L,+15.0,W,163.0,U
Feb 19 2016,DETRT,83,ILCHI,72,L,+8.5,L,160.0,U
Feb 16 2016,ILCHI,91,YOUNG,92,L,-6.5,W,155.0,O
Feb 13 2016,N.KENT,77,ILCHI,79,W,+5.0,W,138.0,O
Feb 11 2016,WRIGH,59,ILCHI,64,W,+13.0,W,135.0,U
Feb 6 2016,VALPO,73,ILCHI,55,L,+23.0,W,134.5,U
Feb 28 2015,WRIGH,46,ILCHI,61,W,+1.5,W,132.0,U
Feb 26 2015,WISGB,72,ILCHI,67,L,+9.0,W,133.5,O
Feb 22 2015,ILCHI,56,OAKLN,81,L,-9.5,L,151.5,U
Feb 19 2015,WISML,71,ILCHI,60,L,-1.0,L,135.0,U
Feb 15 2015,ILCHI,59,CLEST,67,L,-14.0,W,133.5,U
Mar 22 2017,ILCHI,78,COCAR,89,L,-4.5,L,153.5,O
Mar 20 2017,GWASH,71,ILCHI,80,W,+6.0,W,149.0,O
Mar 16 2017,STONY,69,ILCHI,71,W,-2.5,L,147.0,U
Mar 6 2017,WISML,74,ILCHI,68,L,-2.0,L,138.0,O
Mar 5 2017,ILCHI,79,WISGB,70,W,-6.0,W,159.0,U
Mar 5 2016,ILCHI,43,WRIGH,74,L,-12.5,L,133.5,U
Mar 7 2015,ILCHI,56,WISGB,70,L,-12.0,L,129.5,U
Mar 6 2015,ILCHI,72,OAKLN,69,W,-7.5,W,150.0,U
Mar 3 2015,WRIGH,57,ILCHI,60,W,+2.0,W,130.5,U
Mar 4 2014,ILCHI,63,VALPO,73,L,-10.5,W,132.5,O
Mar 1 2014,WRIGH,68,ILCHI,61,L,+5.0,L,127.5,O
Mar 23 2013,ILCHI,51,NIOWA,63,L,-12.5,W,130.0,U
Mar 20 2013,CHIST,69,ILCHI,80,W,-10.5,W,133.0,O
Mar 8 2013,ILCHI,63,WISGB,64,L,-6.5,W,117.0,O
Mar 5 2013,CLEST,59,ILCHI,82,W,-5.0,W,125.5,O
Mar 2 2013,DETRT,79,ILCHI,67,L,+6.0,L,143.0,O
Mar 1 2011,ILCHI,61,CLEST,73,L,-14.5,W,131.0,O
Mar 2 2010,ILCHI,67,WISML,73,L,-11.5,W,138.5,O
Mar 6 2009,ILCHI,64,CLEST,67,L,-5.0,W,127.5,O
Mar 3 2009,ILCHI,73,YOUNG,68,W,+2.0,W,132.5,O
Mar 8 2008,ILCHI,50,BUTLR,66,L,-9.5,L,125.0,U
Mar 7 2008,LOYCH,49,ILCHI,60,W,-4.0,W,124.0,U
Mar 4 2008,YOUNG,59,ILCHI,70,W,-12.5,L,135.0,U
Mar 1 2008,ILCHI,63,WISML,55,W,-2.5,W,138.0,U
Mar 2 2007,ILCHI,62,LOYCH,66,L,-5.5,W,134.5,U
Mar 3 2006,ILCHI,66,WISGB,76,L,+2.5,L,133.0,O
Mar 4 2005,ILCHI,81,LOYCH,87,L,+3.0,L,142.0,O
Mar 1 2005,CLEST,65,ILCHI,84,W,-13.5,W,141.5,O
Mar 19 2004,ILCHI,53,KANSA,78,L,-8.5,L,138.0,U
