Santa Clara,101.1,105.6
Bradley,95.3,99.9
Texas A&M,97.4,102.2
Fordham,99.3,104.1
Southern Utah,100.4,105.2
Washington St.,104.3,109.3
Belmont,108.8,113.8
Iona,98.5,103.6
Winthrop 16,97.3,102.6
Northern Arizona,96.3,101.7
Hofstra,94.8,100.3
William & Mary,96.6,102.2
Colgate,101.8,107.4
Howard,101.8,107.5
Duquesne,99.3,105.1
Saint Mary's,91.3,97.1
Akron,105.2,111.2
Indiana St.,98.4,104.5
Appalachian St.,102.1,108.3
Southwest Texas St.,100.2,106.5
Monmouth,96.6,103.0
Western Carolina,100.0,106.4
Eastern Illinois,102.2,108.6
FIU,96.4,103.0
Harvard,94.4,101.1
Tennessee St.,103.2,110.0
Rhode Island,97.6,104.4
Lafayette,102.7,109.6
Columbia,91.2,98.1
Northwestern St.,100.5,107.6
VMI,99.3,106.5
Delaware St.,99.6,106.9
UMBC,96.1,103.4
Wofford,94.1,101.8
Jacksonville St.,101.5,109.4
Tennessee Martin,99.4,107.3
Lamar,98.4,106.4
Texas A&M Corpus Chris,101.3,109.3
Portland St.,104.6,112.7
UT Arlington,102.2,110.6
San Jose St.,98.7,107.1
Alcorn St. 16,100.1,108.8
UC Riverside,99.0,107.9
St. Francis NY,100.4,109.4
South Alabama,96.0,105.0
Denver,99.0,108.1
Canisius,96.5,105.6
Portland,97.3,106.4
Quinnipiac,100.8,110.1
Western Illinois,102.5,111.8
Stephen F. Austin,93.9,103.3
Alabama A&M,92.2,101.7
UNC Asheville,98.9,108.6
Loyola Marymount,99.1,109.0
Evansville,98.0,107.9
South Carolina St.,96.2,106.7
Idaho St.,96.6,107.3
Stetson,98.1,109.1
Bucknell,94.5,105.8
Navy,94.1,105.6
North Carolina A&T,92.8,104.7
Alabama St.,90.1,102.7
Southeast Missouri St.,101.4,114.0
Hartford,91.9,104.7
Towson,90.4,103.3
Sacramento St.,96.6,109.6
Idaho,92.3,105.7
Charleston Southern,90.7,104.2
Northeastern,98.1,111.6
Florida A&M,93.8,107.3
Elon,91.1,104.7
Mississippi Valley St.,101.1,114.8
Maine,94.2,108.1
Cal St. Fullerton,94.8,109.1
Bethune Cookman,94.8,109.4
Youngstown St.,95.7,110.3
New Hampshire,96.9,111.8
Norfolk St.,93.7,108.7
Army,95.4,110.5
Robert Morris,99.3,114.5
IPFW,97.0,112.3
Binghamton,92.7,108.1
Jackson St.,96.9,112.4
Mercer,96.2,111.8
Eastern Kentucky,93.4,109.1
Maryland Eastern Shore,98.8,114.9
Birmingham Southern,94.4,110.6
Lehigh,93.1,109.3
Sacred Heart,96.3,112.9
Southeastern Louisiana,89.3,105.9
Campbell,100.9,117.6
High Point,96.7,113.7
Cornell,89.2,106.6
Dartmouth,100.2,117.8
St. Francis PA,89.4,107.3
Coastal Carolina,95.9,114.1
Eastern Michigan,97.1,115.3
Saint Peter's,93.0,111.6
Grambling St.,97.3,116.2
Lipscomb,93.6,112.9
Texas Southern,94.6,114.1
Stony Brook,91.5,111.5
Loyola MD,86.7,106.9
Albany,87.0,107.3
Coppin St.,88.0,109.0
Morgan St.,90.0,111.3
Southern,93.9,115.5
Fairleigh Dickinson,93.5,116.3
Prairie View A&M,89.6,112.9
Chicago St.,89.5,114.1
LIU Brooklyn,97.5,122.3
Liberty,85.6,110.7
Nicholls St.,87.1,113.3
Arkansas Pine Bluff,82.2,111.1
Mount St. Mary's,85.1,114.5
Morris Brown,85.1,115.1
Savannah St.,78.1,109.2
